Transaction ID,Customer ID,Customer Name,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied
TXN_2584006,CUST_18,Cory Pena,Patisserie,Item_10_PAT,32.36,4.00,$129.44,CreditCard,In-store,10/02/2026,UNKNOWN
TXN_6134450,CUST_28,Barbara Stevens,Food,Item_0_MISC,7.76,5.00,$38.80,CreditCard,In-store,03/05/2024,UNKNOWN
TXN_7558974,CUST_18,Eric Lynn,Patisserie,Item_0_MISC,25.35,10.00,$253.50,Digital Wallet,Online,28/10/2024,TRUE
TXN_8693501,CUST_33,Crystal George,Patisserie,Item_11_PAT,34.55,6.00,$207.30,CreditCard,Online,20/05/2025,FALSE
TXN_5153021,CUST_28,Kristy Whitaker,Beverages,Item_16_BEV,30.86,2.00,$61.72,Digital Wallet,In-store,10/05/2023,FALSE
TXN_9901781,CUST_47,Sherry Huerta,Patisserie,Item_11_PAT,14.50,1.00,$14.50,Digital Wallet,In-store,20/04/2023,UNKNOWN
TXN_3762331,CUST_45,Paul Martinez,Patisserie,Item_11_PAT,5.49,1.00,$5.49,Cash,Online,11/12/2024,UNKNOWN
TXN_9639060,CUST_44,Timothy Smith,Furniture,Item_16_FUR,28.82,5.00,$144.10,Cash,Online,20/08/2023,UNKNOWN
TXN_4464604,CUST_08,Mary Romero,Patisserie,Item_0_MISC,28.83,10.00,$288.30,Digital Wallet,In-store,11/08/2025,UNKNOWN
TXN_4150688,CUST_13,Jonathan Butler,Beverages,Item_16_BEV,27.10,9.00,$243.90,Digital Wallet,Online,13/09/2024,TRUE
TXN_9772077,CUST_14,Kimberly Hughes,Milk Products,Item_17_MILK,12.16,2.00,$24.32,Digital Wallet,In-store,29/01/2024,FALSE
TXN_4437236,CUST_36,Donna Mata,Food,Item_6_FOOD,8.62,5.00,$43.10,Digital Wallet,In-store,14/04/2023,UNKNOWN
TXN_4402585,CUST_18,Eric Lambert,Furniture,Item_16_FUR,17.14,2.00,$34.28,Cash,Online,05/11/2025,UNKNOWN
TXN_8568892,CUST_25,Edward Cole,Beverages,Item_16_BEV,19.53,4.00,$78.12,Credit Card,In-store,17/11/2025,FALSE
TXN_1174878,CUST_35,Melissa Small,Butchers,Item_13_BUT,31.12,5.00,$155.60,Digital Wallet,In-store,11/07/2024,TRUE
TXN_4429231,CUST_42,Alicia Martinez,Food,Item_1_FOOD,18.96,6.00,$113.76,Cash,Online,03/04/2024,FALSE
TXN_6042031,CUST_04,Kelly Smith,Patisserie,Item_10_PAT,14.55,7.00,$101.85,Digital Wallet,Online,12/03/2025,TRUE
TXN_4662211,CUST_01,Mr. Christopher Joyce,Food,Item_6_FOOD,20.76,5.00,$103.80,Digital Wallet,In-store,10/07/2023,TRUE
TXN_6133157,CUST_43,Joshua Hall,Food,Item_6_FOOD,17.00,6.00,$102.00,Cash,Online,17/01/2025,TRUE
TXN_3886208,CUST_08,Mrs. Cheryl Kline MD,Milk Products,Item_0_MISC,27.74,10.00,$277.40,Digital Wallet,Online,10/01/2025,TRUE
TXN_4889628,CUST_25,Ann Hester,Beverages,Item_15_BEV,8.71,9.00,$78.39,Digital Wallet,In-store,15/02/2026,FALSE
TXN_7480704,CUST_03,William Garcia,Beverages,Item_15_BEV,23.62,3.00,$70.86,Digital Wallet,In-store,24/02/2024,TRUE
TXN_8423400,CUST_38,Cynthia Fisher,Furniture,Item_17_FUR,9.27,7.00,$64.89,Digital Wallet,In-store,09/06/2023,TRUE
TXN_2289336,CUST_10,Kevin Johnson,Patisserie,Item_11_PAT,13.40,4.00,$53.60,Digital Wallet,Online,02/02/2026,TRUE
TXN_4595448,CUST_30,Douglas Smith,Beverages,Item_15_BEV,6.80,7.00,$47.60,Digital Wallet,Online,26/07/2023,FALSE
TXN_6817528,CUST_27,Derek Kelly,Furniture,Item_16_FUR,10.42,4.00,$41.68,Digital Wallet,Online,25/03/2025,TRUE
TXN_6950578,CUST_38,Matthew Carter,Furniture,Item_16_FUR,25.66,5.00,$128.30,Credit Card,Online,20/08/2024,TRUE
TXN_1062801,CUST_29,Bonnie Curtis,Furniture,Item_16_FUR,9.21,7.00,$64.47,Digital Wallet,In-store,05/11/2023,FALSE
TXN_4981253,CUST_26,Trevor Kennedy,Furniture,Item_17_FUR,24.08,5.00,$120.40,CreditCard,Online,09/10/2024,UNKNOWN
TXN_6490931,CUST_12,Deborah Smith,Patisserie,Item_11_PAT,26.36,5.00,$131.80,CreditCard,In-store,11/06/2024,TRUE
TXN_2291943,CUST_29,Robert Brown,Food,Item_6_FOOD,10.14,6.00,$60.84,Cash,Online,25/08/2024,TRUE
TXN_8838614,CUST_10,Bobby Castillo,Butchers,Item_12_BUT,17.38,10.00,$173.80,Digital Wallet,Online,16/11/2025,UNKNOWN
TXN_5976926,CUST_48,Crystal Ballard,Milk Products,Item_18_MILK,33.19,1.00,$33.19,Digital Wallet,Online,10/09/2025,UNKNOWN
TXN_3147161,CUST_38,Joseph Carroll,Food,Item_2_FOOD,17.86,4.00,$71.44,CreditCard,In-store,02/01/2024,FALSE
TXN_8397633,CUST_18,Robert Hubbard,Beverages,UNKNOWN,15.67,8.00,$125.36,Cash,Online,14/06/2024,TRUE
TXN_8126019,CUST_05,Denise Jones,Furniture,Item_17_FUR,9.81,1.00,$9.81,Digital Wallet,In-store,04/02/2026,TRUE
TXN_4383612,CUST_28,Jane Gray,Furniture,Item_17_FUR,14.40,4.00,$57.60,Credit Card,Online,27/12/2024,UNKNOWN
TXN_2809526,CUST_18,Jennifer Frank,Beverages,Item_0_MISC,21.33,5.00,$106.65,Cash,Online,23/05/2025,FALSE
TXN_1595328,CUST_09,Don Patterson,Milk Products,Item_0_MISC,7.59,6.00,$45.54,CreditCard,Online,03/03/2024,FALSE
TXN_5517711,CUST_10,Nathaniel Lynn,Beverages,Item_0_MISC,30.66,1.00,$30.66,Credit Card,In-store,05/02/2025,UNKNOWN
TXN_1170125,CUST_21,Nicholas Strickland,Furniture,Item_17_FUR,5.66,5.00,$28.30,CreditCard,Online,08/10/2025,TRUE
TXN_9578087,CUST_27,Sandy Richard,Patisserie,Item_0_MISC,12.78,8.00,$102.24,Credit Card,In-store,03/09/2024,FALSE
TXN_5771665,CUST_28,Alexis Ford,Milk Products,Item_0_MISC,19.04,2.00,$38.08,Digital Wallet,In-store,14/07/2023,FALSE
TXN_1742920,CUST_09,Jennifer Mccoy,Milk Products,Item_0_MISC,16.68,7.00,$116.76,Cash,Online,01/08/2025,UNKNOWN
TXN_1308357,CUST_04,Hannah Floyd,Beverages,Item_16_BEV,7.70,10.00,$77.00,CreditCard,In-store,08/02/2025,FALSE
TXN_6860330,CUST_45,Melinda Stevens,Beverages,Item_15_BEV,9.77,3.00,$29.31,Cash,Online,14/07/2025,UNKNOWN
TXN_1402689,CUST_14,Pamela Gutierrez,Patisserie,Item_11_PAT,23.29,7.00,$163.03,CreditCard,Online,23/11/2023,FALSE
TXN_9661038,CUST_06,Sarah White,Milk Products,Item_0_MISC,17.71,2.00,$35.42,Credit Card,In-store,13/10/2025,TRUE
TXN_3683168,CUST_22,Kathryn Gutierrez,Patisserie,Item_11_PAT,28.06,10.00,$280.60,Cash,In-store,10/12/2023,FALSE
TXN_8055226,CUST_39,Christina Pena,Patisserie,Item_11_PAT,26.99,9.00,$242.91,Credit Card,Online,02/01/2026,UNKNOWN
TXN_7661125,CUST_05,Ronnie Odom,Food,Item_0_MISC,32.79,4.00,$131.16,Cash,In-store,03/09/2025,FALSE
TXN_8284466,CUST_26,Robert Cox,Milk Products,Item_0_MISC,9.09,1.00,$9.09,Digital Wallet,In-store,12/08/2023,TRUE
TXN_1727834,CUST_14,Martin Hughes,Milk Products,Item_0_MISC,31.01,6.00,$186.06,CreditCard,Online,07/04/2025,FALSE
TXN_6798209,CUST_24,April Knapp,Furniture,Item_17_FUR,34.77,7.00,$243.39,CreditCard,In-store,26/08/2024,TRUE
TXN_5981269,CUST_13,Danielle Carson,Food,Item_2_FOOD,33.11,6.00,$198.66,Digital Wallet,Online,09/02/2024,FALSE
TXN_6766426,CUST_31,Patrick Young,Patisserie,Item_11_PAT,34.53,10.00,$345.30,Digital Wallet,In-store,29/05/2024,FALSE
TXN_6793693,CUST_17,Alex Ware,Food,Item_6_FOOD,22.03,7.00,$154.21,Digital Wallet,In-store,27/02/2026,UNKNOWN
TXN_3145136,CUST_17,Patricia Thomas,Butchers,UNKNOWN,12.60,8.00,$100.80,Digital Wallet,In-store,09/03/2026,UNKNOWN
TXN_9579470,CUST_28,Brooke Lee,Furniture,Item_16_FUR,33.38,1.00,$33.38,Cash,In-store,11/04/2024,TRUE
TXN_4625898,CUST_39,Kenneth Gould,Milk Products,Item_17_MILK,27.71,4.00,$110.84,Credit Card,In-store,23/07/2024,UNKNOWN
TXN_8306718,CUST_22,Joshua Anderson,Furniture,Item_17_FUR,5.38,1.00,$5.38,Cash,In-store,17/06/2024,TRUE
TXN_4974422,CUST_28,Rodney Morales,Furniture,Item_16_FUR,7.35,5.00,$36.75,Credit Card,In-store,11/10/2023,UNKNOWN
TXN_4374706,CUST_11,Mark Trevino,Beverages,Item_0_MISC,15.41,10.00,$154.10,Digital Wallet,In-store,24/08/2025,UNKNOWN
TXN_4968877,CUST_33,Jessica Wells,Beverages,Item_0_MISC,11.05,3.00,$33.15,Credit Card,Online,21/11/2023,FALSE
TXN_5296090,CUST_24,Whitney Harris,Food,Item_1_FOOD,16.12,5.00,$80.60,Cash,In-store,06/06/2024,UNKNOWN
TXN_4000499,CUST_07,Evan Mcgrath,Milk Products,Item_0_MISC,22.91,9.00,$206.19,Credit Card,Online,23/04/2025,FALSE
TXN_5008703,CUST_50,Brooke Smith,Milk Products,Item_0_MISC,19.10,10.00,$191.00,Digital Wallet,Online,18/02/2025,FALSE
TXN_2900488,CUST_48,Derek Griffin,Patisserie,Item_11_PAT,9.00,1.00,$9.00,Credit Card,Online,18/04/2023,TRUE
TXN_3357347,CUST_45,Donald Nelson,Food,Item_2_FOOD,28.43,7.00,$199.01,Digital Wallet,In-store,11/06/2024,TRUE
TXN_9403891,CUST_13,Jessica Lee,Food,Item_0_MISC,16.64,7.00,$116.48,CreditCard,Online,30/11/2024,TRUE
TXN_4203663,CUST_21,Nicolas Stein,Beverages,Item_16_BEV,20.83,1.00,$20.83,Credit Card,In-store,06/02/2024,TRUE
TXN_2645258,CUST_17,Brittany Johnson,Beverages,Item_16_BEV,23.46,9.00,$211.14,Credit Card,Online,09/03/2025,UNKNOWN
TXN_5560434,CUST_50,Brandi Murphy,Milk Products,Item_17_MILK,20.94,3.00,$62.82,Credit Card,In-store,11/10/2025,FALSE
TXN_5967618,CUST_34,Carolyn Neal,Furniture,Item_17_FUR,19.80,4.00,$79.20,Credit Card,In-store,25/02/2026,TRUE
TXN_1529118,CUST_30,Amanda Lawson,Milk Products,Item_0_MISC,25.04,4.00,$100.16,Cash,Online,14/10/2025,UNKNOWN
TXN_2488649,CUST_40,Jonathan Williams,Butchers,Item_13_BUT,12.75,8.00,$102.00,Cash,Online,06/08/2025,FALSE
TXN_4088639,CUST_29,Daniel Sanchez,Beverages,Item_0_MISC,24.48,4.00,$97.92,CreditCard,In-store,10/10/2023,FALSE
TXN_2716089,CUST_15,Erik Peterson,Food,Item_0_MISC,8.93,5.00,$44.65,Digital Wallet,Online,03/02/2024,UNKNOWN
TXN_4763547,CUST_34,Cheryl Hendricks,Milk Products,Item_18_MILK,28.52,3.00,$85.56,Credit Card,Online,01/03/2025,TRUE
TXN_7837306,CUST_20,Stacy Anderson,Milk Products,Item_0_MISC,16.15,5.00,$80.75,Cash,In-store,17/02/2026,FALSE
TXN_4065237,CUST_23,Rachel Mccoy,Milk Products,Item_0_MISC,28.16,5.00,$140.80,Cash,In-store,05/04/2024,FALSE
TXN_7889587,CUST_17,Brandon Mitchell,Patisserie,UNKNOWN,28.29,5.00,$141.45,Digital Wallet,Online,20/05/2024,TRUE
TXN_3828185,CUST_33,Rebecca Freeman,Patisserie,Item_10_PAT,5.60,4.00,$22.40,Digital Wallet,Online,14/11/2024,UNKNOWN
TXN_9328479,CUST_01,Wendy Clarke,Food,Item_1_FOOD,15.07,7.00,$105.49,Credit Card,In-store,18/06/2024,FALSE
TXN_7549423,CUST_38,Melanie Garrett,Patisserie,Item_10_PAT,11.73,1.00,$11.73,Cash,Online,19/04/2023,TRUE
TXN_3399907,CUST_08,Miranda Goodwin,Food,Item_6_FOOD,23.59,1.00,$23.59,Credit Card,Online,10/12/2025,TRUE
TXN_4383264,CUST_44,Chelsea King,Patisserie,Item_10_PAT,31.58,8.00,$252.64,Digital Wallet,In-store,20/12/2023,FALSE
TXN_7314903,CUST_16,Emily Johnson,Beverages,Item_0_MISC,6.20,7.00,$43.40,Digital Wallet,Online,21/02/2026,TRUE
TXN_6198706,CUST_46,Christina Cardenas,Furniture,Item_17_FUR,28.66,3.00,$85.98,Credit Card,Online,28/08/2024,FALSE
TXN_4201510,CUST_46,Michael Rhodes,Food,Item_0_MISC,28.76,7.00,$201.32,Credit Card,In-store,28/07/2024,FALSE
TXN_2751992,CUST_49,Alexandra Mitchell,Milk Products,Item_17_MILK,21.48,6.00,$128.88,Credit Card,Online,17/12/2025,UNKNOWN
TXN_1792297,CUST_06,Paul Juarez,Patisserie,Item_0_MISC,7.69,1.00,$7.69,Cash,Online,28/08/2025,FALSE
TXN_7669045,CUST_22,Alan Walker,Milk Products,Item_17_MILK,29.09,5.00,$145.45,Credit Card,In-store,13/07/2023,FALSE
TXN_7919402,CUST_27,Jenna Estrada,Food,Item_0_MISC,25.41,9.00,$228.69,Digital Wallet,Online,05/11/2024,UNKNOWN
TXN_3139237,CUST_05,Valerie Hawkins,Patisserie,Item_10_PAT,18.28,9.00,$164.52,Digital Wallet,Online,18/12/2024,UNKNOWN
TXN_9009227,CUST_38,Jeffrey Dodson,Food,Item_0_MISC,12.90,2.00,$25.80,CreditCard,In-store,19/06/2025,TRUE
TXN_2637065,CUST_39,Erin Stevens,Food,Item_6_FOOD,17.66,6.00,$105.96,CreditCard,In-store,22/01/2024,TRUE
TXN_5069714,CUST_05,Randy Mitchell,Food,Item_6_FOOD,26.85,8.00,$214.80,Digital Wallet,Online,18/02/2025,FALSE
TXN_7099242,CUST_37,Eric Ramirez,Milk Products,Item_17_MILK,5.64,4.00,$22.56,Credit Card,In-store,25/08/2023,TRUE
TXN_3714149,CUST_26,Colleen Wong,Milk Products,Item_17_MILK,30.27,7.00,$211.89,Digital Wallet,In-store,16/10/2023,TRUE
TXN_5797124,CUST_01,Robert Bowman,Food,Item_6_FOOD,24.83,1.00,$24.83,CreditCard,Online,25/11/2023,TRUE
TXN_2549845,CUST_43,Daniel Hernandez,Food,Item_0_MISC,8.93,9.00,$80.37,Digital Wallet,Online,13/03/2025,FALSE
TXN_7717928,CUST_26,Stephanie Nixon,Butchers,Item_12_BUT,26.09,1.00,$26.09,Cash,In-store,25/06/2025,UNKNOWN
TXN_5803504,CUST_36,Gene Webster,Patisserie,Item_11_PAT,11.64,8.00,$93.12,Digital Wallet,Online,17/05/2025,UNKNOWN
TXN_8462071,CUST_17,Eric Johnson,Butchers,Item_12_BUT,26.67,5.00,$133.35,Digital Wallet,In-store,21/01/2025,TRUE
TXN_9685012,CUST_34,Timothy Roberson,Beverages,Item_0_MISC,22.23,5.00,$111.15,Digital Wallet,Online,06/03/2026,FALSE
TXN_6829320,CUST_31,Charlene Jones,Beverages,Item_0_MISC,29.26,2.00,$58.52,CreditCard,Online,18/02/2026,UNKNOWN
TXN_9820619,CUST_32,David Turner,Butchers,UNKNOWN,21.10,1.00,$21.10,Cash,Online,24/07/2023,UNKNOWN
TXN_1082325,CUST_41,Patrick Williamson,Food,Item_0_MISC,16.57,6.00,$99.42,Cash,Online,08/04/2024,FALSE
TXN_6167253,CUST_02,Ian Gentry,Butchers,Item_12_BUT,25.70,9.00,$231.30,Digital Wallet,Online,08/05/2023,UNKNOWN
TXN_5757103,CUST_40,Gregg Howard,Food,Item_6_FOOD,27.39,4.00,$109.56,Cash,Online,22/01/2024,UNKNOWN
TXN_5061836,CUST_41,Ashley Mcgee,Butchers,Item_13_BUT,19.97,8.00,$159.76,CreditCard,In-store,21/11/2025,FALSE
TXN_6265684,CUST_49,Elizabeth Turner,Food,Item_0_MISC,10.50,2.00,$21.00,Digital Wallet,Online,11/07/2023,FALSE
TXN_5642296,CUST_35,Michael Moreno,Furniture,Item_17_FUR,33.40,6.00,$200.40,Credit Card,In-store,03/01/2024,FALSE
TXN_5670303,CUST_49,Jacqueline Turner,Food,Item_6_FOOD,12.94,5.00,$64.70,CreditCard,In-store,24/04/2024,TRUE
TXN_7652584,CUST_15,Daniel Nelson,Food,Item_2_FOOD,8.45,10.00,$84.50,Credit Card,In-store,23/12/2023,FALSE
TXN_3208722,CUST_10,Amanda Henry,Milk Products,Item_0_MISC,17.44,4.00,$69.76,Credit Card,In-store,29/03/2023,UNKNOWN
TXN_8871209,CUST_38,Kathy Sanchez,Patisserie,Item_10_PAT,33.24,7.00,$232.68,Cash,Online,04/12/2025,UNKNOWN
TXN_7914567,CUST_47,Mr. Randy Yang,Patisserie,Item_10_PAT,31.25,5.00,$156.25,Digital Wallet,Online,24/12/2024,UNKNOWN
TXN_7899238,CUST_14,Austin Rose,Butchers,Item_13_BUT,31.78,4.00,$127.12,Credit Card,In-store,29/05/2023,UNKNOWN
TXN_8679317,CUST_29,George Hoffman,Furniture,Item_17_FUR,31.21,9.00,$280.89,Digital Wallet,Online,16/06/2025,TRUE
TXN_1779815,CUST_47,Jason Mosley,Beverages,Item_0_MISC,31.17,8.00,$249.36,Digital Wallet,Online,31/08/2023,FALSE
TXN_4408189,CUST_25,Kristina Davies,Food,Item_0_MISC,22.81,3.00,$68.43,CreditCard,Online,14/04/2023,TRUE
TXN_4172713,CUST_49,Robert Castro,Beverages,Item_16_BEV,14.34,7.00,$100.38,Credit Card,Online,14/12/2024,UNKNOWN
TXN_4270680,CUST_22,Lisa Armstrong,Butchers,Item_13_BUT,18.58,8.00,$148.64,CreditCard,Online,17/09/2024,UNKNOWN
TXN_2675736,CUST_17,Julia Martin,Beverages,Item_16_BEV,10.33,2.00,$20.66,Cash,Online,26/11/2024,FALSE
TXN_5003628,CUST_17,Melissa Walker,Furniture,Item_17_FUR,23.16,9.00,$208.44,Credit Card,In-store,06/02/2026,UNKNOWN
TXN_6501017,CUST_47,Wanda Adams,Food,Item_2_FOOD,8.72,7.00,$61.04,CreditCard,In-store,21/11/2024,FALSE
TXN_1553960,CUST_47,Christopher Espinoza,Butchers,Item_13_BUT,9.57,6.00,$57.42,Digital Wallet,Online,20/01/2025,TRUE
TXN_4953623,CUST_01,Rebekah Davis,Food,Item_2_FOOD,5.34,1.00,$5.34,Digital Wallet,In-store,10/05/2025,FALSE
TXN_2073221,CUST_20,Andrew Lopez,Patisserie,Item_0_MISC,30.70,7.00,$214.90,CreditCard,Online,16/09/2023,TRUE
TXN_9983018,CUST_06,Nicole Clark,Furniture,Item_16_FUR,23.52,3.00,$70.56,Credit Card,In-store,04/02/2025,FALSE
TXN_3069304,CUST_41,David Paul,Milk Products,Item_0_MISC,32.45,6.00,$194.70,CreditCard,In-store,12/04/2023,TRUE
TXN_9854827,CUST_35,William Jennings,Beverages,Item_15_BEV,34.54,8.00,$276.32,Credit Card,In-store,04/11/2024,UNKNOWN
TXN_8463113,CUST_46,Matthew Gibson,Furniture,Item_16_FUR,12.54,1.00,$12.54,Credit Card,Online,20/03/2024,TRUE
TXN_7695458,CUST_18,Michelle Mills,Furniture,Item_16_FUR,6.89,2.00,$13.78,Digital Wallet,Online,04/09/2025,FALSE
TXN_1120059,CUST_39,Lawrence Castillo,Beverages,UNKNOWN,18.36,8.00,$146.88,Digital Wallet,In-store,01/05/2023,UNKNOWN
TXN_5583782,CUST_17,Cheryl Collins,Milk Products,Item_18_MILK,9.32,7.00,$65.24,Digital Wallet,Online,24/02/2024,FALSE
TXN_8357353,CUST_24,Martha Houston,Patisserie,Item_11_PAT,27.84,6.00,$167.04,Digital Wallet,Online,24/11/2023,UNKNOWN
TXN_5031681,CUST_13,Sarah Miller,Beverages,Item_0_MISC,25.00,7.00,$175.00,CreditCard,In-store,20/07/2024,UNKNOWN
TXN_3168380,CUST_50,Ronald Stewart,Patisserie,Item_11_PAT,7.76,9.00,$69.84,Digital Wallet,Online,30/12/2024,UNKNOWN
TXN_4588076,CUST_07,Joshua Hinton,Food,Item_0_MISC,34.04,5.00,$170.20,Digital Wallet,In-store,29/09/2025,FALSE
TXN_5003809,CUST_30,Katelyn Robinson,Patisserie,Item_10_PAT,7.08,6.00,$42.48,Credit Card,Online,12/04/2024,FALSE
TXN_1595515,CUST_48,Bryan Johnson,Food,Item_0_MISC,9.08,5.00,$45.40,Digital Wallet,In-store,06/09/2024,TRUE
TXN_8479993,CUST_09,Anne Fowler,Patisserie,Item_11_PAT,20.43,8.00,$163.44,Digital Wallet,In-store,10/05/2024,FALSE
TXN_3500474,CUST_17,Carrie Bush,Food,Item_0_MISC,22.08,4.00,$88.32,Cash,Online,15/12/2025,TRUE
TXN_8005890,CUST_33,Allison Wolfe,Furniture,Item_16_FUR,28.84,1.00,$28.84,Digital Wallet,Online,24/07/2025,UNKNOWN
TXN_9527516,CUST_04,Alejandra Tran,Furniture,Item_17_FUR,27.01,8.00,$216.08,Digital Wallet,In-store,12/05/2025,UNKNOWN
TXN_9230497,CUST_23,Benjamin Medina,Furniture,Item_16_FUR,14.73,9.00,$132.57,CreditCard,Online,26/05/2024,FALSE
TXN_2465656,CUST_15,Sarah Lawrence,Beverages,Item_15_BEV,19.37,5.00,$96.85,Credit Card,Online,21/01/2024,TRUE
TXN_5196747,CUST_06,Kelly Shaw,Furniture,Item_17_FUR,30.31,7.00,$212.17,Digital Wallet,In-store,20/06/2023,TRUE
TXN_7093693,CUST_47,Alisha Simon,Furniture,Item_17_FUR,24.95,1.00,$24.95,Digital Wallet,In-store,20/03/2026,FALSE
TXN_3504526,CUST_24,Natalie Little,Milk Products,Item_0_MISC,17.91,10.00,$179.10,Credit Card,Online,15/11/2025,FALSE
TXN_9077158,CUST_24,Julie Tate,Beverages,Item_0_MISC,19.16,6.00,$114.96,Digital Wallet,Online,17/09/2025,FALSE
TXN_7603156,CUST_39,Joshua Allen,Furniture,Item_16_FUR,26.81,9.00,$241.29,Credit Card,In-store,10/01/2025,TRUE
TXN_7562817,CUST_21,Erin Jackson,Food,Item_6_FOOD,6.49,2.00,$12.98,Credit Card,In-store,17/08/2024,TRUE
TXN_4728122,CUST_23,Margaret Williams,Food,Item_2_FOOD,7.83,4.00,$31.32,Cash,Online,30/01/2024,UNKNOWN
TXN_7086695,CUST_02,Doris Fisher,Butchers,Item_12_BUT,28.62,1.00,$28.62,Credit Card,Online,17/03/2025,TRUE
TXN_8338512,CUST_39,Philip Lozano,Beverages,Item_15_BEV,22.81,8.00,$182.48,Cash,In-store,24/10/2025,TRUE
TXN_2276475,CUST_46,Christopher Schmidt,Food,Item_1_FOOD,26.58,5.00,$132.90,Digital Wallet,In-store,03/10/2023,UNKNOWN
TXN_6877205,CUST_06,Lisa Harrison MD,Patisserie,Item_0_MISC,17.52,2.00,$35.04,Cash,Online,22/05/2023,UNKNOWN
TXN_3155491,CUST_01,Jane Thompson,Beverages,Item_0_MISC,7.82,6.00,$46.92,Digital Wallet,In-store,23/06/2023,UNKNOWN
TXN_8452147,CUST_23,John Smith,Food,Item_2_FOOD,11.43,8.00,$91.44,Credit Card,Online,20/08/2024,FALSE
TXN_2656027,CUST_50,Larry Torres,Milk Products,Item_0_MISC,13.43,2.00,$26.86,Cash,Online,03/04/2024,FALSE
TXN_3344923,CUST_32,Ronald Taylor,Beverages,Item_0_MISC,8.29,7.00,$58.03,Digital Wallet,Online,30/10/2025,TRUE
TXN_7425124,CUST_38,Michael Lee,Beverages,Item_16_BEV,16.89,8.00,$135.12,Credit Card,In-store,16/10/2023,TRUE
TXN_7319208,CUST_21,Jeffery Mata MD,Patisserie,Item_11_PAT,33.87,2.00,$67.74,Cash,In-store,16/06/2023,TRUE
TXN_8449394,CUST_17,David Jones,Beverages,Item_15_BEV,14.96,8.00,$119.68,Digital Wallet,Online,10/03/2024,UNKNOWN
TXN_8716778,CUST_26,Mark Richard,Beverages,Item_0_MISC,13.74,2.00,$27.48,CreditCard,Online,06/11/2025,FALSE
TXN_5347722,CUST_24,Daniel Wilkins,Milk Products,Item_18_MILK,33.59,5.00,$167.95,Cash,In-store,19/06/2023,UNKNOWN
TXN_3408624,CUST_24,Brenda Moss,Milk Products,Item_17_MILK,21.94,7.00,$153.58,CreditCard,Online,03/01/2026,UNKNOWN
TXN_9292482,CUST_10,Heather Green,Furniture,Item_16_FUR,32.14,7.00,$224.98,CreditCard,In-store,08/10/2025,TRUE
TXN_7867949,CUST_49,Michael Arnold,Food,Item_0_MISC,11.67,4.00,$46.68,Digital Wallet,Online,28/06/2025,TRUE
TXN_4094365,CUST_16,Nancy Snow,Butchers,Item_12_BUT,11.99,9.00,$107.91,CreditCard,Online,26/05/2023,TRUE
TXN_5092293,CUST_06,Jeremy Chen,Beverages,Item_0_MISC,31.31,6.00,$187.86,Credit Card,In-store,31/03/2024,TRUE
TXN_9469629,CUST_01,Christopher Sullivan,Furniture,Item_17_FUR,6.24,4.00,$24.96,Credit Card,Online,08/01/2024,FALSE
TXN_3529466,CUST_25,William Dunlap,Butchers,Item_13_BUT,23.89,7.00,$167.23,CreditCard,In-store,11/02/2026,TRUE
TXN_2719742,CUST_46,Megan Torres,Beverages,Item_15_BEV,5.41,10.00,$54.10,CreditCard,Online,26/07/2025,FALSE
TXN_8641476,CUST_26,Mr. Matthew Taylor,Patisserie,UNKNOWN,26.43,8.00,$211.44,Digital Wallet,Online,19/10/2025,TRUE
TXN_1394204,CUST_28,Regina Lopez,Food,Item_0_MISC,21.22,6.00,$127.32,Digital Wallet,Online,04/03/2025,UNKNOWN
TXN_5090492,CUST_40,Tina Johnson,Milk Products,Item_17_MILK,21.89,1.00,$21.89,Digital Wallet,Online,28/08/2024,FALSE
TXN_1513074,CUST_29,Suzanne Griffin,Food,UNKNOWN,5.62,5.00,$28.10,Digital Wallet,In-store,23/03/2023,UNKNOWN
TXN_3731242,CUST_49,Stephanie Taylor,Beverages,Item_0_MISC,32.91,7.00,$230.37,Digital Wallet,In-store,21/03/2024,FALSE
TXN_3567708,CUST_41,Andrea Barnes,Beverages,Item_16_BEV,25.97,5.00,$129.85,CreditCard,Online,22/04/2023,UNKNOWN
TXN_4924813,CUST_45,Elizabeth Stevens,Milk Products,Item_0_MISC,34.14,10.00,$341.40,Cash,Online,23/03/2023,UNKNOWN
TXN_4863337,CUST_50,Jamie Johnson PhD,Patisserie,Item_10_PAT,32.05,9.00,$288.45,Digital Wallet,Online,30/11/2025,TRUE
TXN_5965141,CUST_43,Brandon Aguilar,Beverages,Item_0_MISC,11.45,6.00,$68.70,Digital Wallet,Online,22/07/2025,TRUE
TXN_6680939,CUST_45,Alan Richard,Food,Item_0_MISC,31.73,6.00,$190.38,Digital Wallet,Online,04/03/2025,TRUE
TXN_3812760,CUST_19,Nicholas Edwards,Butchers,Item_12_BUT,18.03,7.00,$126.21,CreditCard,In-store,25/03/2025,UNKNOWN
TXN_1290643,CUST_31,Mrs. Laura Campbell,Butchers,Item_13_BUT,24.22,7.00,$169.54,Cash,In-store,30/11/2023,UNKNOWN
TXN_8766746,CUST_35,Keith Dean,Beverages,UNKNOWN,13.48,4.00,$53.92,Digital Wallet,Online,13/11/2025,UNKNOWN
TXN_7859793,CUST_40,Jerry Rivera,Patisserie,UNKNOWN,24.17,10.00,$241.70,Cash,In-store,14/06/2023,TRUE
